Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID31,totcst,0,Cvine,1.0,0.82,0.18000000000000005,0.02,0.0,0.02,0.02,0.0,0.0,0.007810366359654094,0.6177100654884824,0.6591057531144306,0.16000000000000006
small,ID31,totcst,1,Cvine,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0076591183913709195,1.0658543365065283,1.1707506397463332,0.16000000000000003
small,ID31,totcst,2,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.003018935389228941,0.896018384641209,0.9092287941012274,0.040000000000000036
small,ID31,totcst,3,Cvine,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.007132111890015278,0.7497575854260263,0.7491242015748355,0.19999999999999996
small,ID31,totcst,4,Cvine,1.0,0.82,0.18000000000000005,0.0,0.02,-0.02,0.0,0.024390243902439025,0.0,0.010179443050422864,0.5944952623423745,0.704803921402037,0.20000000000000004
small,ID31,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0059467098016199845,0.6897255305708402,0.6365188230756581,0.07999999999999996
small,ID31,totcst,6,Cvine,1.0,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01773607502481054,0.684341748710362,0.877581319635593,0.38
small,ID31,totcst,7,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009530495342998893,0.5625611520009909,0.5998783931194203,0.21999999999999997
small,ID31,totcst,8,Cvine,1.0,0.84,0.16000000000000003,0.02,0.0,0.02,0.02,0.0,0.0,0.007628883368140337,0.5028149732856012,0.5040981179998486,0.14000000000000004
small,ID31,totcst,9,Cvine,1.0,0.94,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.005291761347032896,0.7453416336463836,0.7552031767503649,0.06000000000000005
small,ID41,totcst,0,Cvine,1.0,0.04,0.96,0.24,0.1,0.13999999999999999,0.24,2.5,0.0,0.5466300620707656,0.17216660818984927,1.0249233167431988,0.82
small,ID41,totcst,1,Cvine,1.0,0.02,0.98,0.18,0.18,0.0,0.18,9.0,0.0,1.035371943219417,0.3997998031763135,0.3849227025046493,0.98
small,ID41,totcst,2,Cvine,1.0,0.12,0.88,0.2,0.2,0.0,0.2,1.6666666666666667,0.0,0.3034588803602386,0.5073700347067134,0.35378931425567034,0.88
small,ID41,totcst,3,Cvine,1.0,0.2,0.8,0.04,0.0,0.04,0.04,0.0,0.0,0.18676232965659054,0.7548862485547505,0.7045023963030608,0.76
small,ID41,totcst,4,Cvine,1.0,0.02,0.98,0.2,0.12,0.08000000000000002,0.2,6.0,0.0,0.6172256848216571,0.28676841315272594,0.4048718023798108,0.8999999999999999
small,ID41,totcst,5,Cvine,1.0,0.0,1.0,0.14,0.14,0.0,0.14,,0.0,0.9270227304610416,0.5361958291723294,0.9663392479037349,1.0
small,ID41,totcst,6,Cvine,1.0,0.02,0.98,0.2,0.18,0.020000000000000018,0.2,9.0,0.0,0.8266689551486027,0.39634932074407625,0.34096673786655196,0.96
small,ID41,totcst,7,Cvine,1.0,0.02,0.98,0.22,0.12,0.1,0.22,6.0,0.0,0.6950478883705251,0.23938781668681966,0.47734221524084547,0.88
small,ID41,totcst,8,Cvine,1.0,0.02,0.98,0.1,0.06,0.04000000000000001,0.1,3.0,0.0,0.29537425732082667,0.9795284822102842,1.1620085973985461,0.94
small,ID41,totcst,9,Cvine,1.0,0.04,0.96,0.1,0.18,-0.07999999999999999,0.1,4.5,0.0,0.5651973291607912,0.7372538937127436,0.9727152457032285,1.04
small,ID507,totcst,0,Cvine,1.0,0.92,0.07999999999999996,0.32,0.34,-0.020000000000000018,0.32,0.3695652173913044,0.0,0.006897311280702759,0.07831849657825257,0.06252945738233713,0.09999999999999998
small,ID507,totcst,1,Cvine,1.0,0.76,0.24,0.58,0.6,-0.020000000000000018,0.58,0.7894736842105263,0.0,0.009244092422123632,0.01944569276443239,0.01866270147499897,0.26
small,ID507,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.2,0.18,0.020000000000000018,0.2,0.1836734693877551,0.0,0.0032548321052832552,0.09350182171918772,0.060225929055698416,0.0
small,ID507,totcst,3,Cvine,1.0,1.0,0.0,0.54,0.24,0.30000000000000004,0.54,0.24,0.0,0.0021234321547500064,0.027398017850663866,0.0610353735768218,-0.30000000000000004
small,ID507,totcst,4,Cvine,1.0,0.74,0.26,0.42,0.4,0.019999999999999962,0.42,0.5405405405405406,0.0,0.011443155329999663,0.040068365413885705,0.0450858064518322,0.24000000000000005
small,ID507,totcst,5,Cvine,1.0,0.7,0.30000000000000004,0.1,0.24,-0.13999999999999999,0.1,0.34285714285714286,0.0,0.012281861183926497,0.14546845084856957,0.10548690442910152,0.44000000000000006
small,ID507,totcst,6,Cvine,1.0,0.96,0.040000000000000036,0.54,0.08,0.46,0.54,0.08333333333333334,0.0,0.0038613488856320288,0.024777003248262312,0.17935919936994846,-0.42
small,ID507,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.38,0.46,-0.08000000000000002,0.38,0.4791666666666667,0.0,0.004621344035718391,0.04452076511915247,0.039898518628142116,0.12000000000000005
small,ID507,totcst,8,Cvine,1.0,0.98,0.020000000000000018,0.02,0.18,-0.16,0.02,0.1836734693877551,0.0,0.002566068960251682,0.166554933585147,0.10555204258795639,0.18000000000000002
small,ID507,totcst,9,Cvine,1.0,0.92,0.07999999999999996,0.52,0.06,0.46,0.52,0.06521739130434782,0.0,0.006047595585444391,0.03837153753350777,0.12134905208532286,-0.38000000000000006
small,ID589,totcst,0,Cvine,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.01067654862851642,0.17101920648670327,0.15375635919361666,0.19999999999999996
small,ID589,totcst,1,Cvine,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01963552800350036,0.23926114546959001,0.2555766372965727,0.6
small,ID589,totcst,2,Cvine,1.0,0.8,0.19999999999999996,0.0,0.02,-0.02,0.0,0.024999999999999998,0.0,0.01138648379896496,0.19195014466637889,0.14323864590467789,0.21999999999999995
small,ID589,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.004412670936381586,0.1546618140120175,0.16279838821210305,0.040000000000000036
small,ID589,totcst,4,Cvine,1.0,0.72,0.28,0.0,0.02,-0.02,0.0,0.02777777777777778,0.0,0.012658236175500498,0.1487056126545479,0.15983382778688068,0.30000000000000004
small,ID589,totcst,5,Cvine,1.0,0.78,0.21999999999999997,0.06,0.0,0.06,0.06,0.0,0.0,0.010249521194448923,0.10647684548815015,0.11564142808829958,0.15999999999999998
small,ID589,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.026831900212900394,0.24761604385538608,0.24641505428288582,0.8200000000000001
small,ID589,totcst,7,Cvine,1.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01674343021313411,0.13596214209460794,0.14802448277181798,0.48
small,ID589,totcst,8,Cvine,1.0,0.78,0.21999999999999997,0.08,0.04,0.04,0.08,0.05128205128205128,0.0,0.010451705305509035,0.0842690745170607,0.1041629878606782,0.17999999999999997
small,ID589,totcst,9,Cvine,1.0,0.46,0.54,0.02,0.04,-0.02,0.02,0.08695652173913043,0.0,0.017371055498177496,0.10501703845176642,0.09202869998414466,0.56
small,ID740,totcst,0,Cvine,1.0,0.56,0.43999999999999995,0.24,0.22,0.01999999999999999,0.24,0.39285714285714285,0.0,0.02127259675642255,0.09586912151386062,0.07220024982218368,0.41999999999999993
small,ID740,totcst,1,Cvine,1.0,0.14,0.86,0.06,0.04,0.019999999999999997,0.06,0.2857142857142857,0.0,0.04768846522296608,0.15035507166148981,0.19270678088590912,0.84
small,ID740,totcst,2,Cvine,1.0,0.88,0.12,0.4,0.38,0.020000000000000018,0.4,0.4318181818181818,0.0,0.0047646981514590896,0.06220557161347442,0.045236801951116935,0.09999999999999998
small,ID740,totcst,3,Cvine,1.0,0.3,0.7,0.02,0.06,-0.039999999999999994,0.02,0.2,0.0,0.04699640267048974,0.1855200704237379,0.1830873010618578,0.74
small,ID740,totcst,4,Cvine,1.0,0.18,0.8200000000000001,0.06,0.06,0.0,0.06,0.3333333333333333,0.0,0.04067118834822236,0.14394445873404135,0.11414355811410205,0.8200000000000001
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.3,0.18,0.12,0.3,0.75,0.0,0.04040735027884627,0.06953497681348664,0.06437859753028094,0.64
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.26,0.24,0.020000000000000018,0.26,1.3333333333333333,0.0,0.04924386126910161,0.08652614791797263,0.06503857698496217,0.8
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.24,0.18,0.06,0.24,1.5,0.0,0.05096205164078196,0.0685561353421966,0.08746795052892561,0.8200000000000001
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.2,0.18,0.020000000000000018,0.2,0.20454545454545453,0.0,0.006779692858439108,0.07189442019535228,0.07063787758175534,0.09999999999999998
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.1,0.08,0.020000000000000004,0.1,0.21052631578947367,0.0,0.022436859128351624,0.15695587555715712,0.13896127725315838,0.6
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.7,0.72,-0.020000000000000018,0.7,0.75,0.0,0.004068489628042683,0.014327266116808521,0.011323114092436143,0.06000000000000005
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.6,0.68,-0.08000000000000007,0.6,0.7391304347826088,0.0,0.006472011593438717,0.01883486026705443,0.019031162510752944,0.16000000000000003
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.62,0.66,-0.040000000000000036,0.62,0.6734693877551021,0.0,0.00393866629395834,0.02078880374941275,0.01858206619774094,0.06000000000000005
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.24,0.46,-0.22000000000000003,0.24,0.6216216216216216,0.0,0.011975123259666716,0.05479671561983734,0.05035755512802691,0.48000000000000004
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.74,0.54,0.19999999999999996,0.74,0.6923076923076923,0.0,0.009318219943782477,0.011489023479281331,0.019470133995909186,0.020000000000000018
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.6,0.72,-0.12,0.6,0.7826086956521738,0.0,0.005853786501388739,0.016282591672758518,0.014095993531992139,0.19999999999999996
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.76,0.46,0.3,0.76,0.5227272727272727,0.0,0.006787068182837357,0.012695342443947977,0.033502273645897876,-0.18
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.62,0.68,-0.06000000000000005,0.62,0.7083333333333334,0.0,0.003784832388917743,0.016982054699673284,0.01719864256395843,0.10000000000000009
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.72,0.54,0.17999999999999994,0.72,0.54,0.0,0.0012338591169040727,0.016725393331208493,0.019065272261003813,-0.17999999999999994
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.68,0.76,-0.07999999999999996,0.68,0.7755102040816326,0.0,0.004252351352482891,0.01714236276305018,0.016633109674289888,0.09999999999999998
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.62,0.66,-0.040000000000000036,0.62,0.66,0.0,0.0012573557028810385,0.023210804478664405,0.015764642996890697,0.040000000000000036
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.86,0.8,0.05999999999999994,0.86,0.8,0.0,0.0005550253245877457,0.007839865186500518,0.009556465306315454,-0.05999999999999994
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.58,0.64,-0.06000000000000005,0.58,0.64,0.0,0.0013632223389891385,0.022634456093446165,0.018803485417392463,0.06000000000000005
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.46,0.36,0.10000000000000003,0.46,0.36,0.0,0.0009235843853982486,0.026016515736349475,0.0341303978544987,-0.10000000000000003
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,0.72,0.82,-0.09999999999999998,0.72,0.82,0.0,0.0016995622872826544,0.011282746170444446,0.009258599138948968,0.09999999999999998
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,0.78,0.82,-0.039999999999999925,0.78,0.82,0.0,0.0009142268429946524,0.01020688741293872,0.008276280356988526,0.039999999999999925
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.66,0.8,-0.14,0.66,0.8,0.0,0.0022639892132481124,0.01868952389337514,0.008699367976593944,0.14
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.82,0.8,0.019999999999999907,0.82,0.8,0.0,0.0010448799464668813,0.008657729468704843,0.008404809518649727,-0.019999999999999907
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,0.78,0.7,0.08000000000000007,0.78,0.7,0.0,0.0012638173182584957,0.011732022081045845,0.015638871688858004,-0.08000000000000007
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.56,0.58,-0.019999999999999907,0.56,0.58,0.0,0.0006292345784286814,0.02222432345573086,0.023079948700028132,0.019999999999999907
