Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.004068489628042683,0.5324900846571892,0.49837559125148606,0.040000000000000036
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006472011593438717,0.5650217439689204,0.6384421917174377,0.07999999999999996
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.00393866629395834,0.6338716992143154,0.6203820614436085,0.020000000000000018
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.011975123259666716,0.47336957880400027,0.46066710683651296,0.26
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009318219943782477,0.5220158730675017,0.49793564361476833,0.21999999999999997
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.005853786501388739,0.501197684189297,0.5061286973058782,0.07999999999999996
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.006787068182837357,0.4624363115201053,0.5331294145164446,0.12
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.003784832388917743,0.6478694658484762,0.631484945552732,0.040000000000000036
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012338591169040727,0.5175832460467834,0.5254261539462722,0.0
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.0,0.02,-0.02,0.0,0.020408163265306124,0.0,0.004252351352482891,0.42795178446293464,0.4094791057070941,0.04000000000000002
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012573557028810385,0.5698405406904509,0.4208017476634068,0.0
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005550253245877457,0.5553595351124734,0.5827083490247675,0.0
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013632223389891385,0.5249503550265924,0.5210716981122772,0.0
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0009235843853982486,0.3322247840771949,0.34009989885973824,-0.02
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016995622872826544,0.4023690606733015,0.4027786843426702,0.0
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0009142268429946524,0.5539493565116129,0.5530145274661304,-0.02
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022639892132481124,0.4684227639795652,0.4493718555259026,0.0
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010448799464668813,0.574777277546941,0.5881107979915783,0.0
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012638173182584957,0.5897835126611412,0.5268843976247842,0.0
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.0,0.04,-0.04,0.0,0.04,0.0,0.0006292345784286814,0.4398676234886218,0.382917331513336,0.04
