Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID31,totcst,6,Cvine,1.0,0.62,0.38,0.72,0.56,0.15999999999999992,0.72,0.903225806451613,0.0,0.01773607502481054,0.012353450979783163,0.02560146136911722,0.22000000000000008
small,ID31,totcst,7,Cvine,1.0,0.78,0.21999999999999997,0.78,0.84,-0.05999999999999994,0.78,1.0769230769230769,0.0,0.009530495342998893,0.010766226125486817,0.009713318463106494,0.2799999999999999
small,ID31,totcst,8,Cvine,1.0,0.84,0.16000000000000003,0.52,0.46,0.06,0.52,0.5476190476190477,0.0,0.007628883368140337,0.024909486446804557,0.023735632069312788,0.10000000000000003
small,ID31,totcst,9,Cvine,1.0,0.94,0.06000000000000005,0.48,0.76,-0.28,0.48,0.8085106382978724,0.0,0.005291761347032896,0.05518370546642568,0.01013966740459677,0.3400000000000001
small,ID41,totcst,0,Cvine,1.0,0.04,0.96,0.06,0.02,0.039999999999999994,0.06,0.5,0.0,0.5466300620707656,0.2191158880717254,1.0926918471165932,0.9199999999999999
small,ID41,totcst,1,Cvine,1.0,0.02,0.98,0.3,0.1,0.19999999999999998,0.3,5.0,0.0,1.035371943219417,0.23208835556078053,0.4215342408248297,0.78
small,ID41,totcst,2,Cvine,1.0,0.12,0.88,0.36,0.24,0.12,0.36,2.0,0.0,0.3034588803602386,0.19344521161646522,0.26862405193110395,0.76
small,ID41,totcst,3,Cvine,1.0,0.2,0.8,0.16,0.12,0.04000000000000001,0.16,0.6,0.0,0.18676232965659054,0.6236293759659511,0.7459399193001092,0.76
small,ID41,totcst,4,Cvine,1.0,0.02,0.98,0.18,0.04,0.13999999999999999,0.18,2.0,0.0,0.6172256848216571,0.24282353467700843,0.5235703865434346,0.84
small,ID41,totcst,5,Cvine,1.0,0.0,1.0,0.14,0.34,-0.2,0.14,,0.0,0.9270227304610416,0.5038243244921031,0.15300788572141497,1.2
small,ID41,totcst,6,Cvine,1.0,0.02,0.98,0.2,0.12,0.08000000000000002,0.2,6.0,0.0,0.8266689551486027,0.18690445767283112,0.2459647911458379,0.8999999999999999
small,ID41,totcst,7,Cvine,1.0,0.02,0.98,0.26,0.16,0.1,0.26,8.0,0.0,0.6950478883705251,0.19580493449069636,0.2655484137295836,0.88
small,ID41,totcst,8,Cvine,1.0,0.02,0.98,0.02,0.0,0.02,0.02,0.0,0.0,0.29537425732082667,1.0887470153667758,1.1772638601812249,0.96
small,ID41,totcst,9,Cvine,1.0,0.04,0.96,0.0,0.1,-0.1,0.0,2.5,0.0,0.5651973291607912,2.2770254075918035,0.7029271619195133,1.06
small,ID507,totcst,0,Cvine,1.0,0.92,0.07999999999999996,0.62,0.7,-0.07999999999999996,0.62,0.7608695652173912,0.0,0.006897311280702759,0.018278790250488616,0.013544852465316434,0.15999999999999992
small,ID507,totcst,1,Cvine,1.0,0.76,0.24,0.26,0.7,-0.43999999999999995,0.26,0.9210526315789473,0.0,0.009244092422123632,0.040135706301354386,0.014667907963374104,0.6799999999999999
small,ID507,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.26,0.84,-0.58,0.26,0.8571428571428571,0.0,0.0032548321052832552,0.06236008181088144,0.008119704205581725,0.6
small,ID507,totcst,3,Cvine,1.0,1.0,0.0,0.72,0.92,-0.20000000000000007,0.72,0.92,0.0,0.0021234321547500064,0.015938916088915022,0.0068095437411777385,0.20000000000000007
small,ID507,totcst,4,Cvine,1.0,0.74,0.26,0.9,0.9,0.0,0.9,1.2162162162162162,0.0,0.011443155329999663,0.0074560350317628265,0.006805693319490202,0.26
small,ID507,totcst,5,Cvine,1.0,0.7,0.30000000000000004,0.74,1.0,-0.26,0.74,1.4285714285714286,0.0,0.012281861183926497,0.013120037708941622,0.003029932366052539,0.56
small,ID507,totcst,6,Cvine,1.0,0.96,0.040000000000000036,0.86,0.14,0.72,0.86,0.14583333333333334,0.0,0.0038613488856320288,0.007201802716583814,0.04282721940994607,-0.6799999999999999
small,ID507,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.68,0.92,-0.24,0.68,0.9583333333333334,0.0,0.004621344035718391,0.013285851702291495,0.005074164153774167,0.28
small,ID507,totcst,8,Cvine,1.0,0.98,0.020000000000000018,0.32,0.26,0.06,0.32,0.2653061224489796,0.0,0.002566068960251682,0.02991244911545575,0.036916707495078305,-0.03999999999999998
small,ID507,totcst,9,Cvine,1.0,0.92,0.07999999999999996,0.6,0.82,-0.21999999999999997,0.6,0.8913043478260869,0.0,0.006047595585444391,0.01567665313537282,0.008169981462404765,0.29999999999999993
small,ID589,totcst,0,Cvine,1.0,0.8,0.19999999999999996,0.12,0.28,-0.16000000000000003,0.12,0.35000000000000003,0.0,0.01067654862851642,0.03534855569137383,0.024700285281088405,0.36
small,ID589,totcst,1,Cvine,1.0,0.4,0.6,0.0,0.02,-0.02,0.0,0.049999999999999996,0.0,0.01963552800350036,0.07556905992713414,0.12070070300101969,0.62
small,ID589,totcst,2,Cvine,1.0,0.8,0.19999999999999996,0.44,0.58,-0.13999999999999996,0.44,0.7249999999999999,0.0,0.01138648379896496,0.021258741086301384,0.016984906600904456,0.3399999999999999
small,ID589,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.68,0.68,0.0,0.68,0.7083333333333334,0.0,0.004412670936381586,0.015963558627024046,0.014882548734424012,0.040000000000000036
small,ID589,totcst,4,Cvine,1.0,0.72,0.28,0.24,0.26,-0.020000000000000018,0.24,0.36111111111111116,0.0,0.012658236175500498,0.02975961066178234,0.025024880117682974,0.30000000000000004
small,ID589,totcst,5,Cvine,1.0,0.78,0.21999999999999997,0.52,0.76,-0.24,0.52,0.9743589743589743,0.0,0.010249521194448923,0.019183039048051215,0.011714115034810355,0.45999999999999996
small,ID589,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.22,0.06,0.16,0.22,0.3333333333333333,0.0,0.026831900212900394,0.027869694967108217,0.04203711835770063,0.66
small,ID589,totcst,7,Cvine,1.0,0.52,0.48,0.64,0.52,0.12,0.64,1.0,0.0,0.01674343021313411,0.015526110823666959,0.016926214980804547,0.36
small,ID589,totcst,8,Cvine,1.0,0.78,0.21999999999999997,0.86,0.86,0.0,0.86,1.1025641025641024,0.0,0.010451705305509035,0.009196156702924209,0.008900918832170982,0.21999999999999997
small,ID589,totcst,9,Cvine,1.0,0.46,0.54,0.7,0.82,-0.12,0.7,1.7826086956521738,0.0,0.017371055498177496,0.012124469154825557,0.010441498634513258,0.66
small,ID740,totcst,0,Cvine,1.0,0.56,0.43999999999999995,0.48,0.58,-0.09999999999999998,0.48,1.0357142857142856,0.0,0.02127259675642255,0.02935481738754654,0.01698635597679295,0.5399999999999999
small,ID740,totcst,1,Cvine,1.0,0.14,0.86,0.16,0.08,0.08,0.16,0.5714285714285714,0.0,0.04768846522296608,0.0625018210873378,0.14129551345274163,0.78
small,ID740,totcst,2,Cvine,1.0,0.88,0.12,1.0,0.84,0.16000000000000003,1.0,0.9545454545454545,0.0,0.0047646981514590896,0.0027337211770584917,0.007204239858372569,-0.040000000000000036
small,ID740,totcst,3,Cvine,1.0,0.3,0.7,0.04,0.0,0.04,0.04,0.0,0.0,0.04699640267048974,0.0934809803351449,0.07919818181681076,0.6599999999999999
small,ID740,totcst,4,Cvine,1.0,0.18,0.8200000000000001,0.32,0.16,0.16,0.32,0.888888888888889,0.0,0.04067118834822236,0.02780081034749254,0.05641772192015828,0.66
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.96,0.5,0.45999999999999996,0.96,2.0833333333333335,0.0,0.04040735027884627,0.006041473021366716,0.017689409745687917,0.30000000000000004
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.38,0.64,-0.26,0.38,3.555555555555556,0.0,0.04924386126910161,0.028519086262485355,0.015218526546042287,1.08
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.98,1.0,-0.020000000000000018,0.98,8.333333333333334,0.0,0.05096205164078196,0.0038807055502842014,0.00233245361977554,0.9
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.7,0.82,-0.12,0.7,0.9318181818181818,0.0,0.006779692858439108,0.011885663997073382,0.008396718847236941,0.24
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.62,0.62,0.0,0.62,1.631578947368421,0.0,0.022436859128351624,0.020715957360810805,0.01651422504256843,0.62
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.94,0.86,0.07999999999999996,0.94,0.8958333333333334,0.0,0.004068489628042683,0.004971213681604713,0.0069575066335660395,-0.039999999999999925
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.7,0.8,-0.10000000000000009,0.7,0.8695652173913043,0.0,0.006472011593438717,0.011745353740987683,0.008271010707037322,0.18000000000000005
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.86,0.94,-0.07999999999999996,0.86,0.9591836734693877,0.0,0.00393866629395834,0.008619417768193452,0.004139499702748885,0.09999999999999998
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.84,0.72,0.12,0.84,0.9729729729729729,0.0,0.011975123259666716,0.006201072103446826,0.011913474226848495,0.14
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.92,1.0,-0.07999999999999996,0.92,1.282051282051282,0.0,0.009318219943782477,0.004749122852812196,0.0035814247772570956,0.29999999999999993
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.94,1.0,-0.06000000000000005,0.94,1.0869565217391304,0.0,0.005853786501388739,0.004968338483054871,0.005721140150505874,0.14
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.94,0.76,0.17999999999999994,0.94,0.8636363636363636,0.0,0.006787068182837357,0.002994828490394908,0.010296763611425388,-0.05999999999999994
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.98,1.0,-0.020000000000000018,0.98,1.0416666666666667,0.0,0.003784832388917743,0.0032362294061887035,0.0015524535164741368,0.06000000000000005
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.94,1.0,-0.06000000000000005,0.94,1.0,0.0,0.0012338591169040727,0.0044602395073468585,0.00250560712213559,0.06000000000000005
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.88,0.96,-0.07999999999999996,0.88,0.9795918367346939,0.0,0.004252351352482891,0.005903660019584523,0.007151333111634367,0.09999999999999998
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.98,1.0,-0.020000000000000018,0.98,1.0,0.0,0.0012573557028810385,0.003541323168020478,0.002484553192428463,0.020000000000000018
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.98,0.92,0.05999999999999994,0.98,0.92,0.0,0.0005550253245877457,0.0032345783868484215,0.006718730464646754,-0.05999999999999994
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.94,1.0,-0.06000000000000005,0.94,1.0,0.0,0.0013632223389891385,0.0049552749568417594,0.003331391036813401,0.06000000000000005
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.98,0.68,0.29999999999999993,0.98,0.68,0.0,0.0009235843853982486,0.002328869329285401,0.013533287237212413,-0.29999999999999993
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0016995622872826544,0.0030191941248214026,0.0026742338957715024,0.0
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,0.96,1.0,-0.040000000000000036,0.96,1.0,0.0,0.0009142268429946524,0.004138374438187969,0.0015021319119148209,0.040000000000000036
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.94,0.98,-0.040000000000000036,0.94,0.98,0.0,0.0022639892132481124,0.006513486237607669,0.0032806125689166777,0.040000000000000036
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.94,1.0,-0.06000000000000005,0.94,1.0,0.0,0.0010448799464668813,0.0037286958423453226,0.0016288519155005243,0.06000000000000005
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0012638173182584957,0.0019648484539786593,0.001427613491908328,0.0
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.98,0.94,0.040000000000000036,0.98,0.94,0.0,0.0006292345784286814,0.0026499880648558575,0.005360680808272912,-0.040000000000000036
